header_length,protocol_type,time_to_live,rate,fin_flag_number,syn_flag_number,rst_flag_number,psh_flag_number,ack_flag_number,ack_count,syn_count,fin_count,rst_count,http,https,dns,tcp,udp,icmp,tot_sum,min_packet_size,max_packet_size,avg_packet_size,std_packet_size,tot_size,iat,packet_number,variance,attack_type,attack_class,is_attack,flow_id,severity,source_country,destination_server,source_ip
24.0,6,80.1,50.967323,0.0,0.0,0.0,0.5,0.8,8,0,0,0,0.0,0.5,0.0,0.8,0.1,0.0,1211,60,230,121.1,59.13534382151582,121.1,0.018985,10,3496.988888888889,BenignTraffic,Benign,0,ciciot2023-0002535,low,United States,camera-vlan-02,10.37.9.240
26.4,6,68.1,395.467736,0.0,0.1,0.0,0.2,0.7,7,1,0,0,0.0,0.7,0.0,0.8,0.0,0.0,24320,60,13098,2432.0,4191.522263914256,2432.0,0.002811,10,17568858.888888888,BenignTraffic,Benign,0,ciciot2023-0002536,low,Morocco,smart-home-hub-03,10.37.9.241
32.0,6,99.4,14514.013842,0.0,0.0,0.0,0.3,1.0,10,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,11828,66,2858,1182.8,1101.1796502942752,1182.8,6.7e-05,10,1212596.6222222224,BenignTraffic,Benign,0,ciciot2023-0002537,low,France,iot-dmz-api-04,10.37.9.242
8.0,17,64.0,41028.58924,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,6000,60,60,60.0,0.0,60.0,2.4e-05,100,0.0,DDoS-UDP_Flood,DDoS,1,ciciot2023-0002538,critical,Brazil,smart-home-hub-03,10.89.9.243
20.0,6,64.59,22727.091519,0.0,0.99,0.0,0.0,0.01,1,99,0,0,0.0,0.01,0.0,1.0,0.0,0.0,6000,60,60,60.0,0.0,60.0,4.3e-05,100,0.0,DDoS-SynonymousIP_Flood,DDoS,1,ciciot2023-0002539,critical,India,iot-dmz-api-04,10.89.9.244
1.56,47,64.23,1253.772307,0.0,0.0,0.0,0.01,0.04,4,0,0,0,0.0,0.03,0.0,0.04,0.02,0.0,56896,60,1514,568.96,154.03114731584105,568.96,0.000774,100,23725.59434343433,Mirai-greeth_flood,Mirai,1,ciciot2023-0002540,critical,Japan,camera-vlan-02,10.112.9.245
21.2,6,59.0,5288.82103,0.0,0.3,0.7,0.0,0.7,7,3,0,7,0.0,0.0,0.0,1.0,0.0,0.0,600,60,60,60.0,0.0,60.0,0.000204,10,0.0,Recon-PortScan,Recon,1,ciciot2023-0002541,medium,China,smart-home-hub-03,10.93.9.246
20.0,6,64.0,46345.900552,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,6000,60,60,60.0,0.0,60.0,2.1e-05,100,0.0,DoS-TCP_Flood,DoS,1,ciciot2023-0002542,critical,Netherlands,camera-vlan-02,10.77.9.247
24.4,6,122.9,50.289166,0.0,0.1,0.2,0.1,0.6,6,1,0,2,0.1,0.3,0.2,0.8,0.2,0.0,705,60,97,70.5,12.231562087939182,70.5,0.040076,10,149.61111111111111,VulnerabilityScan,Recon,1,ciciot2023-0002543,medium,Vietnam,edge-gateway-01,10.93.9.248
10.8,17,64.0,144.692906,0.0,0.0,0.0,0.1,0.2,2,0,0,0,0.0,0.1,0.0,0.2,0.7,0.0,605,46,137,60.5,27.403365567835724,60.5,0.009045,10,750.9444444444445,DNS_Spoofing,Spoofing,1,ciciot2023-0002544,high,Netherlands,edge-gateway-01,10.67.9.249
32.8,6,62.1,138.179691,0.1,0.1,0.0,0.2,1.0,10,1,1,0,0.0,1.0,0.0,1.0,0.0,0.0,8499,66,1999,849.9,815.7895221467634,849.9,0.007232,10,665512.5444444445,BenignTraffic,Benign,0,ciciot2023-0002545,low,France,iot-dmz-api-04,10.37.9.250
24.0,6,46.5,16095.21535,0.0,1.0,0.0,0.0,0.0,0,10,0,0,0.0,0.0,0.0,1.0,0.0,0.0,600,60,60,60.0,0.0,60.0,6e-05,10,0.0,Recon-PortScan,Recon,1,ciciot2023-0002546,medium,India,iot-dmz-api-04,10.93.9.251
28.44,6,99.21,308.797052,0.0,0.12,0.08,0.2,0.73,73,12,0,8,0.0,0.38,0.0,0.84,0.15,0.0,32647,60,4410,326.47,711.4207502873342,326.47,0.003373,100,506119.4839393934,DDoS-SlowLoris,DDoS,1,ciciot2023-0002547,critical,United States,iot-dmz-api-04,10.89.9.252
10.4,17,100.7,92.819744,0.0,0.0,0.0,0.0,0.1,1,0,0,0,0.0,0.1,0.0,0.1,0.9,0.0,946,60,230,94.6,71.38658448507285,94.6,0.010539,10,5096.044444444444,VulnerabilityScan,Recon,1,ciciot2023-0002548,medium,United States,camera-vlan-02,10.93.9.253
32.0,6,63.6,4244.664425,0.0,0.0,0.0,0.0,1.0,10,0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,15140,66,2962,1514.0,682.5937461054139,1514.0,0.000375,10,465934.2222222223,BenignTraffic,Benign,0,ciciot2023-0002549,low,France,iot-dmz-api-04,10.37.9.254
20.0,6,64.0,3974.558093,0.0,0.85,0.15,0.0,0.0,0,85,0,15,0.0,0.0,0.0,1.0,0.0,0.0,6000,60,60,60.0,0.0,60.0,0.000243,100,0.0,DoS-SYN_Flood,DoS,1,ciciot2023-0002550,critical,Netherlands,camera-vlan-02,10.77.10.0
0.84,1,64.86,702.155822,0.0,0.0,0.0,0.0,0.01,1,0,0,0,0.0,0.0,0.0,0.01,0.05,0.93,96436,60,1514,964.36,691.9726817752512,964.36,0.001378,100,478826.19232323306,DDoS-ICMP_Fragmentation,DDoS,1,ciciot2023-0002551,critical,Russia,iot-dmz-api-04,10.89.10.1
5.0,17,65.88,1537.057401,0.0,0.03,0.0,0.0,0.03,3,3,0,0,0.0,0.03,0.0,0.04,0.47,0.0,88560,60,1514,885.6,598.7267297938994,885.6,0.000634,100,358473.696969697,DDoS-UDP_Fragmentation,DDoS,1,ciciot2023-0002552,critical,United States,edge-gateway-01,10.89.10.2
0.0,47,64.0,6448.403586,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,57800,578,578,578.0,0.0,578.0,0.00015,100,0.0,Mirai-greip_flood,Mirai,1,ciciot2023-0002553,critical,South Korea,smart-home-hub-03,10.112.10.3
20.0,6,64.0,61428.30731,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,6000,60,60,60.0,0.0,60.0,1.6e-05,100,0.0,DoS-TCP_Flood,DoS,1,ciciot2023-0002554,critical,Netherlands,camera-vlan-02,10.77.10.4
20.0,6,64.0,125807.796645,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,6000,60,60,60.0,0.0,60.0,8e-06,100,0.0,DDoS-TCP_Flood,DDoS,1,ciciot2023-0002555,critical,China,iot-dmz-api-04,10.89.10.5
8.32,17,65.67,17680.415532,0.0,0.01,0.0,0.0,0.01,1,1,0,0,0.0,0.01,0.0,0.01,0.99,0.0,54920,74,554,549.2,48.00000000000001,549.2,0.000143,100,2304.0000000000005,Mirai-udpplain,Mirai,1,ciciot2023-0002556,critical,Japan,camera-vlan-02,10.112.10.6
26.4,6,60.0,341.485001,0.1,0.0,0.0,0.2,0.8,8,0,1,0,0.3,0.5,0.1,0.8,0.1,0.0,7162,60,1514,716.2,699.4694497339474,716.2,0.004723,10,489257.5111111111,BenignTraffic,Benign,0,ciciot2023-0002557,low,France,iot-dmz-api-04,10.37.10.7
7.92,17,63.36,2328.327274,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.99,0.0,54906,60,554,549.06,49.39999999999995,549.06,0.000417,100,2440.3599999999947,Mirai-udpplain,Mirai,1,ciciot2023-0002558,critical,Brazil,iot-dmz-api-04,10.112.10.8
0.64,1,64.0,15959.237456,0.0,0.0,0.0,0.01,0.02,2,0,0,0,0.02,0.0,0.0,0.02,0.0,0.98,6208,60,262,62.08,20.20285008396467,62.08,6.4e-05,100,408.1551515151512,DDoS-ICMP_Flood,DDoS,1,ciciot2023-0002559,critical,India,iot-dmz-api-04,10.89.10.9
4.24,17,64.0,2411.752903,0.0,0.0,0.0,0.01,0.01,1,0,0,0,0.0,0.01,0.0,0.01,0.49,0.0,92549,263,1514,925.49,579.844972228079,925.49,0.000401,100,336220.1918181817,DDoS-UDP_Fragmentation,DDoS,1,ciciot2023-0002560,critical,China,edge-gateway-01,10.89.10.10
11.6,6,64.0,2989.308626,0.0,0.0,0.15,0.0,0.43,43,0,0,15,0.0,0.0,0.0,0.58,0.0,0.0,81710,60,1514,817.1,617.325438459891,817.1,0.000326,100,381090.6969696966,DDoS-ACK_Fragmentation,DDoS,1,ciciot2023-0002561,critical,Russia,camera-vlan-02,10.89.10.11
0.0,1,64.0,40534.633251,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,6000,60,60,60.0,0.0,60.0,2.4e-05,100,0.0,DDoS-ICMP_Flood,DDoS,1,ciciot2023-0002562,critical,United States,smart-home-hub-03,10.89.10.12
24.0,6,50.4,1295.860163,0.0,1.0,0.0,0.0,0.0,0,10,0,0,0.0,0.0,0.0,1.0,0.0,0.0,600,60,60,60.0,0.0,60.0,0.000747,10,0.0,Recon-HostDiscovery,Recon,1,ciciot2023-0002563,medium,Vietnam,edge-gateway-01,10.93.10.13
24.4,6,63.1,70.526557,0.0,0.1,0.0,0.3,0.6,6,1,0,0,0.1,0.4,0.2,0.7,0.3,0.0,2549,66,1514,254.9,446.2043502950439,254.9,0.014219,10,199098.32222222225,BenignTraffic,Benign,0,ciciot2023-0002564,low,Morocco,smart-home-hub-03,10.37.10.14
0.0,1,63.36,13593.185169,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.99,6000,60,60,60.0,0.0,60.0,7.1e-05,100,0.0,DDoS-ICMP_Flood,DDoS,1,ciciot2023-0002565,critical,China,camera-vlan-02,10.89.10.15
27.2,6,115.9,169.584123,0.0,0.0,0.0,0.2,0.8,8,0,0,0,0.0,0.8,0.0,0.8,0.2,0.0,6527,60,2922,652.7,1016.4124326932122,652.7,0.005792,10,1033094.2333333336,Recon-HostDiscovery,Recon,1,ciciot2023-0002566,medium,India,iot-dmz-api-04,10.93.10.16
0.08,47,62.72,2448.174593,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.01,0.0,0.01,0.0,56264,60,578,562.64,87.79309008496433,562.64,0.000395,100,7707.626666666663,Mirai-greip_flood,Mirai,1,ciciot2023-0002567,critical,Indonesia,edge-gateway-01,10.112.10.17
2.0,47,64.0,3946.887661,0.0,0.01,0.0,0.0,0.05,5,1,0,0,0.01,0.05,0.0,0.06,0.0,0.0,54736,66,578,547.36,121.88979291212873,547.36,0.000245,100,14857.121616161628,Mirai-greip_flood,Mirai,1,ciciot2023-0002568,critical,Japan,camera-vlan-02,10.112.10.18
15.2,17,109.5,24.872635,0.0,0.0,0.0,0.1,0.3,3,0,0,0,0.0,0.2,0.2,0.3,0.7,0.0,1336,60,357,133.6,100.7132342622138,133.6,0.041234,10,10143.155555555555,BenignTraffic,Benign,0,ciciot2023-0002569,low,France,iot-dmz-api-04,10.37.10.19
8.56,17,91.13,692.118726,0.08,0.04,0.0,0.05,0.16,16,4,8,0,0.0,0.13,0.07,0.17,0.43,0.0,69010,60,1514,690.1,617.8338585474875,690.1,0.001398,100,381718.6767676768,DDoS-UDP_Fragmentation,DDoS,1,ciciot2023-0002570,critical,China,smart-home-hub-03,10.89.10.20
0.0,47,64.0,15515.953101,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,59200,592,592,592.0,0.0,592.0,6.3e-05,100,0.0,Mirai-greeth_flood,Mirai,1,ciciot2023-0002571,critical,Indonesia,edge-gateway-01,10.112.10.21
32.0,6,114.1,577.020592,0.0,0.0,0.0,0.0,1.0,10,0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,10796,66,1514,1079.6,699.4504509494102,1079.6,0.001702,10,489230.93333333335,BenignTraffic,Benign,0,ciciot2023-0002572,low,Morocco,smart-home-hub-03,10.37.10.22
8.0,17,55.0,12552.063708,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,12030,1203,1203,1203.0,0.0,1203.0,7.7e-05,10,0.0,DNS_Spoofing,Spoofing,1,ciciot2023-0002573,high,China,camera-vlan-02,10.67.10.23
8.0,17,64.0,21682.636993,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,18200,182,182,182.0,0.0,182.0,4.5e-05,100,0.0,DoS-UDP_Flood,DoS,1,ciciot2023-0002574,critical,Netherlands,camera-vlan-02,10.77.10.24
26.4,6,71.5,204.786442,0.1,0.0,0.0,0.4,0.8,8,0,1,0,0.3,0.3,0.1,0.8,0.1,0.1,1538,66,441,153.8,128.30588451041518,153.8,0.007019,10,16462.4,BenignTraffic,Benign,0,ciciot2023-0002575,low,United States,camera-vlan-02,10.37.10.25
24.0,6,68.6,112.851915,0.0,0.2,0.0,0.2,0.5,5,2,0,0,0.3,0.3,0.3,0.6,0.4,0.0,1476,66,344,147.6,106.00125785417204,147.6,0.011328,10,11236.26666666667,BenignTraffic,Benign,0,ciciot2023-0002576,low,Morocco,smart-home-hub-03,10.37.10.26
20.0,6,63.58,43559.925365,0.0,0.0,0.0,0.01,0.02,2,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,6063,60,123,60.63,6.300000000000014,60.63,2.2e-05,100,39.690000000000175,DDoS-TCP_Flood,DDoS,1,ciciot2023-0002577,critical,United States,camera-vlan-02,10.89.10.27
8.0,17,66.45,7312.764066,0.0,0.01,0.0,0.0,0.0,0,1,0,0,0.0,0.0,0.01,0.01,0.97,0.01,53530,60,554,535.3,92.25102994141857,535.3,0.000133,100,8510.252525252503,Mirai-udpplain,Mirai,1,ciciot2023-0002578,critical,Brazil,iot-dmz-api-04,10.112.10.28
20.0,6,64.0,50492.539482,0.0,1.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,1.0,0.0,0.0,6000,60,60,60.0,0.0,60.0,1.9e-05,100,0.0,DDoS-SynonymousIP_Flood,DDoS,1,ciciot2023-0002579,critical,India,iot-dmz-api-04,10.89.10.29
12.4,6,57.6,195.594287,0.0,0.0,0.0,0.1,0.4,4,0,0,0,0.0,0.4,0.0,0.4,0.4,0.1,3093,60,1486,309.3,522.8107900782293,309.3,0.005483,10,273331.1222222224,DictionaryBruteForce,BruteForce,1,ciciot2023-0002580,high,Russia,smart-home-hub-03,10.159.10.30
14.4,17,115.0,139.131377,0.1,0.0,0.0,0.0,0.3,3,0,1,0,0.0,0.3,0.0,0.3,0.6,0.1,620,50,98,62.0,14.236104336041748,62.0,0.008714,10,202.66666666666663,DNS_Spoofing,Spoofing,1,ciciot2023-0002581,high,Russia,camera-vlan-02,10.67.10.31
0.32,47,64.0,2204.283935,0.0,0.0,0.0,0.0,0.01,1,0,0,0,0.0,0.01,0.0,0.01,0.0,0.0,57288,66,578,572.88,51.2,572.88,0.00044,100,2621.44,Mirai-greip_flood,Mirai,1,ciciot2023-0002582,critical,Brazil,iot-dmz-api-04,10.112.10.32
19.2,6,145.9,24.865249,0.0,0.0,0.0,0.2,0.5,5,0,0,0,0.2,0.3,0.0,0.5,0.4,0.1,1381,66,230,138.1,73.77812081580224,138.1,0.039691,10,5443.211111111111,BenignTraffic,Benign,0,ciciot2023-0002583,low,United States,camera-vlan-02,10.37.10.33
20.8,6,42.3,18676.523472,0.0,0.2,0.0,0.0,0.8,8,2,0,0,0.8,0.0,0.0,1.0,0.0,0.0,600,60,60,60.0,0.0,60.0,5.2e-05,10,0.0,VulnerabilityScan,Recon,1,ciciot2023-0002584,medium,United States,camera-vlan-02,10.93.10.34
20.0,6,73.1,63.391825,0.0,0.0,0.0,0.3,0.6,6,0,0,0,0.0,0.4,0.0,0.6,0.4,0.0,997,60,214,99.7,55.33744964608808,99.7,0.017802,10,3062.233333333333,BenignTraffic,Benign,0,ciciot2023-0002585,low,France,iot-dmz-api-04,10.37.10.35
20.0,6,64.0,108751.455065,0.0,0.0,0.14,0.0,0.14,14,0,0,14,1.0,0.0,0.0,1.0,0.0,0.0,6000,60,60,60.0,0.0,60.0,9e-06,100,0.0,DoS-TCP_Flood,DoS,1,ciciot2023-0002586,critical,Netherlands,camera-vlan-02,10.77.10.36
0.16,1,63.08,1515.854077,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.02,0.97,99782,60,1514,997.82,691.7169442113523,997.82,0.000642,100,478472.330909091,DDoS-ICMP_Fragmentation,DDoS,1,ciciot2023-0002587,critical,United States,iot-dmz-api-04,10.89.10.37
32.0,6,244.0,11401.241004,0.0,0.0,0.0,0.2,1.0,10,0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,14940,1494,1494,1494.0,0.0,1494.0,9.5e-05,10,0.0,Backdoor_Malware,Web-based,1,ciciot2023-0002588,high,India,camera-vlan-02,10.23.10.38
32.0,6,131.2,519.434806,0.1,0.0,0.0,0.2,1.0,10,0,1,0,0.0,1.0,0.0,1.0,0.0,0.0,4855,66,1514,485.5,674.3449908367872,485.5,0.001925,10,454741.1666666667,BenignTraffic,Benign,0,ciciot2023-0002589,low,France,iot-dmz-api-04,10.37.10.39
20.0,6,64.0,25332.849056,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,6000,60,60,60.0,0.0,60.0,3.8e-05,100,0.0,DDoS-TCP_Flood,DDoS,1,ciciot2023-0002590,critical,China,smart-home-hub-03,10.89.10.40
1.36,1,65.77,2304.197845,0.01,0.02,0.0,0.0,0.03,3,2,1,0,0.0,0.04,0.0,0.04,0.01,0.95,89142,60,1514,891.42,591.9929903352414,891.42,0.000423,100,350455.70060606126,DDoS-ICMP_Fragmentation,DDoS,1,ciciot2023-0002591,critical,Russia,iot-dmz-api-04,10.89.10.41
0.0,1,64.0,61359.765931,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,6000,60,60,60.0,0.0,60.0,1.6e-05,100,0.0,DDoS-ICMP_Flood,DDoS,1,ciciot2023-0002592,critical,United States,edge-gateway-01,10.89.10.42
20.0,6,64.0,21556.091986,0.0,1.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,1.0,0.0,0.0,6000,60,60,60.0,0.0,60.0,4.5e-05,100,0.0,DDoS-SynonymousIP_Flood,DDoS,1,ciciot2023-0002593,critical,Brazil,camera-vlan-02,10.89.10.43
0.24,47,65.68,11448.448382,0.0,0.01,0.0,0.0,0.01,1,1,0,0,0.0,0.01,0.0,0.01,0.0,0.0,58668,60,592,586.68,53.19999999999987,586.68,8.6e-05,100,2830.239999999986,Mirai-greeth_flood,Mirai,1,ciciot2023-0002594,critical,Brazil,iot-dmz-api-04,10.112.10.44
0.0,1,64.0,5880.028418,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,93800,362,1514,938.0,578.9017815893061,938.0,0.000165,100,335127.2727272727,DDoS-ICMP_Fragmentation,DDoS,1,ciciot2023-0002595,critical,China,iot-dmz-api-04,10.89.10.45
24.0,6,48.9,348540.75493,0.0,1.0,0.0,0.0,0.0,0,10,0,0,0.0,0.0,0.0,1.0,0.0,0.0,600,60,60,60.0,0.0,60.0,3e-06,10,0.0,Recon-PortScan,Recon,1,ciciot2023-0002596,medium,United States,camera-vlan-02,10.93.10.46
19.68,6,63.36,35822.804864,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.01,0.98,0.01,0.0,6030,60,90,60.3,3.0,60.3,2.7e-05,100,9.0,DDoS-TCP_Flood,DDoS,1,ciciot2023-0002597,critical,United States,camera-vlan-02,10.89.10.47
8.0,17,64.0,40438.587466,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,6000,60,60,60.0,0.0,60.0,2.4e-05,100,0.0,DDoS-UDP_Flood,DDoS,1,ciciot2023-0002598,critical,Brazil,smart-home-hub-03,10.89.10.48
22.8,6,52.7,4190.397697,0.0,0.7,0.3,0.0,0.3,3,7,0,3,0.0,0.0,0.0,1.0,0.0,0.0,600,60,60,60.0,0.0,60.0,0.000239,10,0.0,Recon-PortScan,Recon,1,ciciot2023-0002599,medium,Vietnam,edge-gateway-01,10.93.10.49
35.12,6,65.27,2799.001668,0.07,0.14,0.02,0.45,0.94,94,14,7,2,0.98,0.01,0.0,0.99,0.0,0.0,97064,60,4410,970.64,991.2297282373108,970.64,0.000348,100,982536.3741414128,DoS-HTTP_Flood,DoS,1,ciciot2023-0002600,critical,Russia,iot-dmz-api-04,10.77.10.50
0.52,1,62.36,849.225671,0.0,0.0,0.0,0.01,0.02,2,0,0,0,0.0,0.01,0.0,0.02,0.0,0.96,99829,60,1514,998.29,691.0985588762344,998.29,0.001139,100,477617.21808080806,DDoS-ICMP_Fragmentation,DDoS,1,ciciot2023-0002601,critical,Russia,camera-vlan-02,10.89.10.51
20.0,6,64.0,56673.293484,0.0,1.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,1.0,0.0,0.0,6000,60,60,60.0,0.0,60.0,1.7e-05,100,0.0,DDoS-SynonymousIP_Flood,DDoS,1,ciciot2023-0002602,critical,United States,smart-home-hub-03,10.89.10.52
22.0,6,75.5,1072.061413,0.0,0.5,0.5,0.0,0.5,5,5,0,5,0.0,0.0,0.0,1.0,0.0,0.0,600,60,60,60.0,0.0,60.0,0.000968,10,0.0,Recon-HostDiscovery,Recon,1,ciciot2023-0002603,medium,Vietnam,edge-gateway-01,10.93.10.53
0.6,47,63.36,2158.95671,0.0,0.0,0.0,0.0,0.01,1,0,0,0,0.0,0.0,0.0,0.01,0.02,0.0,55756,60,578,557.56,94.01550699515232,557.56,0.00045,100,8838.915555555535,Mirai-greip_flood,Mirai,1,ciciot2023-0002604,critical,Japan,camera-vlan-02,10.112.10.54
2.4,1,67.81,1437.987199,0.01,0.02,0.0,0.02,0.06,6,2,1,0,0.03,0.02,0.02,0.07,0.02,0.9,85485,60,1514,854.85,604.5747712569587,854.85,0.000675,100,365510.6540404039,DDoS-ICMP_Fragmentation,DDoS,1,ciciot2023-0002605,critical,China,camera-vlan-02,10.89.10.55
4.0,17,64.0,4384.820745,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.5,0.0,93800,362,1514,938.0,578.9017815893061,938.0,0.000223,100,335127.2727272727,DDoS-UDP_Fragmentation,DDoS,1,ciciot2023-0002606,critical,Russia,smart-home-hub-03,10.89.10.56
32.0,6,232.0,8670.775613,0.0,0.0,0.0,0.0,1.0,10,0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,660,66,66,66.0,0.0,66.0,0.000112,10,0.0,BenignTraffic,Benign,0,ciciot2023-0002607,low,United States,camera-vlan-02,10.37.10.57
19.2,17,70.0,152.034759,0.0,0.2,0.0,0.1,0.2,2,2,0,0,0.0,0.3,0.1,0.4,0.6,0.0,786,60,156,78.6,29.36437751199005,78.6,0.006565,10,862.2666666666668,BenignTraffic,Benign,0,ciciot2023-0002608,low,Morocco,smart-home-hub-03,10.37.10.58
20.48,6,64.0,7093.401058,0.0,1.0,0.0,0.0,0.12,12,100,0,0,0.0,0.0,0.0,1.0,0.0,0.0,6000,60,60,60.0,0.0,60.0,0.000136,100,0.0,DoS-SYN_Flood,DoS,1,ciciot2023-0002609,critical,Germany,edge-gateway-01,10.77.10.59
14.0,17,106.0,101.796167,0.0,0.0,0.0,0.1,0.3,3,0,0,0,0.0,0.2,0.1,0.3,0.7,0.0,914,50,357,91.4,95.18543305919592,91.4,0.009669,10,9060.26666666667,DNS_Spoofing,Spoofing,1,ciciot2023-0002610,high,Netherlands,smart-home-hub-03,10.67.10.60
8.0,17,64.0,43018.502564,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,6000,60,60,60.0,0.0,60.0,2.2e-05,100,0.0,DDoS-UDP_Flood,DDoS,1,ciciot2023-0002611,critical,Russia,iot-dmz-api-04,10.89.10.61
32.0,6,231.0,921.241665,0.0,0.0,0.0,0.0,1.0,10,0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,660,66,66,66.0,0.0,66.0,0.00105,10,0.0,BenignTraffic,Benign,0,ciciot2023-0002612,low,Morocco,smart-home-hub-03,10.37.10.62
0.08,47,64.0,5468.332877,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.01,0.0,58977,369,592,589.77,22.300000000000004,589.77,0.000178,100,497.2900000000002,Mirai-greeth_flood,Mirai,1,ciciot2023-0002613,critical,South Korea,smart-home-hub-03,10.112.10.63
12.8,17,49.1,329.424835,0.0,0.0,0.0,0.0,0.2,2,0,0,0,0.0,0.2,0.0,0.2,0.8,0.0,2734,46,881,273.4,354.8944130927457,273.4,0.00299,10,125950.04444444444,MITM-ArpSpoofing,Spoofing,1,ciciot2023-0002614,high,Russia,smart-home-hub-03,10.67.10.64
8.0,17,64.64,54078.657343,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.01,0.0,1.0,0.0,6034,60,94,60.34,3.400000000000009,60.34,1.8e-05,100,11.56000000000006,DDoS-UDP_Flood,DDoS,1,ciciot2023-0002615,critical,China,iot-dmz-api-04,10.89.10.65
20.0,6,64.0,109473.097102,0.0,1.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,1.0,0.0,0.0,6000,60,60,60.0,0.0,60.0,9e-06,100,0.0,DDoS-SynonymousIP_Flood,DDoS,1,ciciot2023-0002616,critical,Russia,edge-gateway-01,10.89.10.66
32.0,6,64.0,681.803353,0.0,0.0,0.0,0.1,1.0,10,0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,13602,156,1494,1360.2,423.1127509305292,1360.2,0.001454,10,179024.4,MITM-ArpSpoofing,Spoofing,1,ciciot2023-0002617,high,Russia,camera-vlan-02,10.67.10.67
22.4,6,230.4,5128.254813,0.0,0.0,0.0,0.2,1.0,10,0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,663,60,111,66.3,16.15239920259526,66.3,0.000448,10,260.9,BenignTraffic,Benign,0,ciciot2023-0002618,low,Spain,edge-gateway-01,10.37.10.68
25.2,6,149.9,186.632127,0.0,0.0,0.0,0.2,0.8,8,0,0,0,0.2,0.5,0.0,0.8,0.1,0.0,1114,60,262,111.4,78.88697963260829,111.4,0.005221,10,6223.155555555555,BenignTraffic,Benign,0,ciciot2023-0002619,low,United States,camera-vlan-02,10.37.10.69
20.0,6,64.0,36669.472624,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,6000,60,60,60.0,0.0,60.0,2.7e-05,100,0.0,DoS-TCP_Flood,DoS,1,ciciot2023-0002620,critical,Russia,iot-dmz-api-04,10.77.10.70
20.0,6,64.0,19555.410012,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,6000,60,60,60.0,0.0,60.0,5e-05,100,0.0,DDoS-TCP_Flood,DDoS,1,ciciot2023-0002621,critical,Russia,camera-vlan-02,10.89.10.71
1.2,1,63.56,751.851224,0.01,0.0,0.0,0.01,0.03,3,0,1,0,0.0,0.03,0.02,0.03,0.03,0.9,85307,60,1514,853.07,606.1850445052385,853.07,0.001287,100,367460.3081818179,DDoS-ICMP_Fragmentation,DDoS,1,ciciot2023-0002622,critical,United States,smart-home-hub-03,10.89.10.72
